84,76
94,90
20,33
47,82
80,86
66,73
68,87
56,20
80,88
60,28
48,40
24,68
64,78
68,69
53,55
45,48
53,68
58,76
84,93
74,79
32,37
31,23
30,51
57,85
46,81
78,87
62,75
77,71
35,36
73,35
81,66
43,27
53,86
88,94
54,69
71,69
85,78
65,87
64,84
77,79
68,92
37,29
62,92
87,87
90,80
63,76
50,54
59,60
73,75
57,71
85,100
20,28
78,80
51,33
83,92
86,86
88,93
78,73
61,69
98,88
87,90
95,97
86,93
48,70
30,52
88,84
62,86
84,85
76,96
90,99
21,23
44,54
71,72
78,77
58,57
50,67
52,61
48,68
52,70
64,59
68,72
44,76
66,71
70,73
98,96
29,48
32,50
56,60
96,79
88,81
52,65
56,40
74,77
36,82
70,81
46,81
47,64
92,88
70,83
78,90
28,57
88,79
78,91
73,67
62,68
79,87
70,79
94,97
96,100
84,88
96,93
92,61
62,90
74,72
70,91
74,92
76,78
64,71
32,36
68,87
48,56
43,96
60,70
34,86
70,47
52,52
57,61
31,50
51,47
35,61
94,96
48,33
66,66
48,52
72,74
92,85
88,91
91,100
72,70
96,92
82,86
71,82
74,78
48,63
48,72
38,65
39,45
90,88
87,88
28,62
48,25
59,82
76,71
71,79
38,59
80,85
48,57
68,87
26,33
94,95
80,79
76,86
86,94
80,86
88,89
60,77
63,47
88,89
86,92
76,92
70,75
33,26
76,45
42,35
96,98
96,100
78,80
96,82
90,94
64,84
99,100
92,96
74,82
42,51
80,87
74,60
40,75
86,87
24,43
88,83
80,98
75,70
36,19
85,86
86,96
64,45
76,81
92,69
57,91
86,89
48,31
30,46
88,82
67,71
57,47
80,72
79,91
49,81
62,68
82,89
63,76
80,79
89,96
52,60
92,61
72,79
31,44
82,91
58,78
51,91
34,70
45,59
77,77
52,36
80,60
52,76
72,57
32,40
52,52
68,52
68,68
48,24
92,56
71,77
69,53
57,40
90,100
100,92
81,91
40,48
76,72
80,83
76,55
73,91
77,91
40,52
92,84
82,91
63,68
56,42
63,63
87,83
91,92
53,54
71,60
76,69
62,63
71,84
83,88
52,63
52,57
44,63
54,62
65,89
100,80
69,64
55,55
79,85
71,37
78,91
91,92
45,50
83,92
