47,42
69,94
92,98
75,58
57,62
70,83
87,73
64,32
60,33
35,48
51,40
41,30
82,83
76,57
82,78
80,82
83,100
64,40
57,64
60,71
58,78
76,53
53,55
69,62
65,50
50,25
17,18
68,66
54,56
70,48
42,42
58,28
50,25
79,85
87,75
92,100
78,100
74,74
81,33
68,78
66,64
47,44
89,71
89,75
92,89
78,80
40,26
60,68
80,46
88,92
88,76
83,62
100,86
56,50
40,71
76,91
47,67
76,50
76,74
87,80
62,50
63,42
66,87
49,67
84,82
98,88
82,67
92,78
69,54
59,39
75,57
94,83
92,78
60,34
84,75
70,33
73,46
62,83
68,68
75,63
78,47
62,51
79,63
69,67
85,74
35,20
67,73
57,39
67,65
30,28
24,28
98,93
81,85
57,20
39,29
86,74
91,64
81,82
73,76
96,86
54,52
96,83
78,91
73,49
80,61
80,91
62,69
82,85
86,74
72,62
67,27
60,75
82,91
93,98
59,57
96,93
78,69
62,42
92,85
58,42
81,82
45,51
79,100
96,78
75,40
44,57
92,82
84,64
66,76
82,84
78,80
45,83
54,42
55,64
84,85
83,73
85,64
89,87
88,87
89,73
27,58
95,100
67,77
66,65
86,73
84,67
74,62
74,64
94,98
69,49
70,84
75,64
33,12
81,96
92,96
64,52
88,98
54,43
47,69
78,64
46,28
84,100
95,69
63,49
62,83
62,89
87,83
81,92
85,91
53,68
73,75
38,42
41,15
70,67
59,61
100,92
54,30
72,49
83,63
86,73
95,98
84,94
37,46
91,64
100,91
65,54
73,62
58,57
62,64
72,73
53,32
100,100
96,90
68,58
78,74
31,32
88,96
39,32
91,80
44,58
92,83
52,39
85,80
75,66
20,33
69,70
65,37
99,90
96,91
60,63
70,80
55,60
73,62
91,80
89,82
95,79
72,66
45,60
100,96
85,91
77,83
32,32
25,39
94,73
86,57
50,41
62,83
58,55
50,60
66,51
57,56
40,53
43,28
52,39
87,80
57,40
91,66
83,78
93,91
100,98
66,83
79,50
49,46
76,80
64,35
71,66
74,64
64,22
96,82
84,78
90,76
83,92
78,88
43,41
96,97
91,82
86,82
53,25
71,69
88,80
85,98
92,100
79,75
55,51
84,82
66,57
96,85
100,83
82,76
85,94
92,75
54,73
61,45
50,42
63,67
85,87
35,24
89,79
82,80
73,78
87,78
85,60
91,69
74,67
80,71
67,28
81,73
67,72
50,78
90,95
79,38
80,64
46,40
84,70
80,69
46,69
70,55
88,45
96,98
58,30
68,71
76,39
51,16
68,53
83,92
65,35
60,98
54,41
84,66
89,82
39,32
67,76
