72,80
50,56
40,76
92,100
76,88
28,48
79,52
93,48
48,80
86,96
56,64
60,79
60,64
76,80
79,92
52,56
32,57
48,12
72,80
57,40
29,32
48,64
79,80
36,60
92,76
68,64
36,24
36,60
92,100
52,36
36,44
80,86
40,56
28,56
93,84
86,88
36,36
72,100
84,88
64,86
79,96
96,96
48,84
48,40
12,36
71,72
32,21
40,64
80,86
48,36
57,72
57,36
48,44
43,48
93,92
93,72
36,20
86,76
29,12
57,84
52,84
40,36
100,92
32,32
100,96
60,68
76,76
84,100
88,96
88,93
92,100
80,60
50,56
64,64
64,84
57,32
48,64
20,28
80,86
79,84
86,80
86,100
72,86
72,76
84,84
56,92
48,40
72,76
52,56
72,80
60,79
71,76
79,88
100,100
68,92
56,44
86,68
100,100
88,92
56,57
32,72
40,68
96,100
44,56
86,80
0,0
76,92
40,72
71,80
56,100
36,76
56,56
68,93
44,32
86,80
100,96
80,84
68,76
48,24
57,64
72,92
76,79
64,72
86,92
48,84
79,88
64,64
52,68
20,40
32,36
64,64
72,86
40,60
60,48
72,44
60,56
0,0
96,100
50,56
50,48
68,76
100,100
86,76
52,92
43,20
79,68
48,86
96,100
100,88
28,56
71,60
68,80
57,52
60,68
44,57
32,71
60,57
48,48
28,24
88,84
80,84
36,24
68,76
100,84
36,60
76,60
40,28
79,84
64,48
71,72
76,93
44,56
24,36
93,96
76,92
60,93
57,80
76,84
76,72
86,88
32,52
80,86
36,32
24,40
80,72
79,64
68,86
72,88
93,88
93,96
52,68
64,57
84,100
52,76
68,80
32,43
24,52
50,72
64,79
28,32
48,48
48,64
52,44
50,76
64,56
68,64
71,76
71,68
76,88
32,68
93,76
86,96
72,84
88,100
64,79
36,64
44,44
100,100
64,64
24,36
32,79
72,68
28,32
32,57
52,48
56,60
86,72
48,29
88,100
92,86
79,76
14,52
96,92
57,80
79,92
44,68
100,88
79,92
36,52
86,80
32,36
32,20
79,80
52,64
48,60
84,92
40,68
32,64
71,60
84,96
76,79
64,64
32,40
100,100
60,72
57,80
79,84
0,0
71,68
92,96
79,96
68,52
16,16
68,92
79,84
28,48
48,64
40,48
88,100
86,80
100,76
86,88
100,96
79,92
64,72
76,92
80,88
28,36
72,84
36,86
56,79
100,88
64,93
0,0
48,84
40,29
100,96
96,93
64,72
88,100
52,60
80,86
71,88
71,84
79,76
64,84
52,79
56,57
76,88
52,50
52,24
80,88
60,72
72,100
100,96
44,52
28,52
44,43
79,88
52,64
32,52
60,50
100,100
93,96
68,72
28,24
64,86
60,71
56,71
40,80
100,100
93,84
71,52
86,84
86,100
88,86
44,48
32,0
71,88
86,76
79,56
76,100
88,96
68,80
100,100
100,92
88,92
64,44
36,40
60,60
84,43
76,79
24,28
93,80
86,88
48,52
60,64
88,100
20,24
32,88
36,64
57,68
44,0
93,96
86,64
68,88
72,86
52,60
36,36
93,92
64,84
50,52
68,88
68,86
32,52
100,96
100,76
60,68
93,88
12,24
32,60
72,57
44,76
20,29
96,84
0,0
44,36
28,56
93,84
76,84
16,44
71,68
68,68
88,79
12,29
79,84
68,86
76,93
57,76
88,100
88,92
93,80
36,56
88,93
12,20
68,60
52,43
76,84
84,92
71,28
72,100
36,56
72,93
100,96
96,100
28,0
60,56
48,57
48,52
76,86
79,68
76,64
79,76
68,79
56,93
71,68
60,80
32,40
57,88
44,64
84,80
28,36
76,100
88,96
92,100
60,80
60,60
16,36
16,44
68,52
100,80
28,36
92,84
88,96
92,92
64,48
56,72
20,44
60,71
56,86
79,60
52,64
88,84
100,80
86,68
44,44
44,76
48,52
56,36
93,92
72,76
100,88
52,93
28,64
68,44
71,80
93,88
64,80
52,64
100,96
48,48
86,72
36,40
76,100
29,36
28,40
48,57
50,52
72,56
64,44
16,12
57,76
29,56
60,68
84,84
40,24
68,80
93,72
52,43
43,24
86,40
28,52
48,56
36,60
86,92
86,92
88,100
56,56
72,86
72,80
36,72
88,88
48,52
72,52
44,76
36,60
32,21
56,68
57,60
76,100
100,92
44,68
36,52
88,86
84,86
84,72
93,80
68,86
100,88
96,100
44,72
36,48
93,100
32,44
48,52
76,100
71,84
29,64
36,32
44,56
79,88
56,56
80,88
56,68
24,32
21,36
50,68
64,44
48,60
64,76
40,44
36,50
24,72
72,64
64,64
92,88
48,43
50,40
64,79
100,76
28,21
84,93
68,86
16,0
32,12
68,72
64,76
48,57
44,57
40,64
68,84
68,80
84,80
64,76
60,68
86,60
92,92
44,44
52,36
43,44
32,24
28,52
48,52
93,84
50,60
71,84
92,88
71,84
24,43
64,72
86,84
68,72
48,32
52,71
36,71
76,100
36,68
28,48
64,57
